id,produto,channel,free_user,user_plan,t,c
3421,B,88,0,0,9,0
410,B,77,1,0,0,1
2359,A,66,1,1,12,0
5182,B,33,1,1,18,0
2497,B,77,1,0,0,1
1098,B,22,1,1,2,0
4302,B,22,0,0,9,0
195,B,33,1,1,0,1
4609,B,77,0,0,9,0
3972,A,44,1,1,0,1
2555,B,77,0,1,6,1
113,B,22,1,1,9,0
1391,B,22,1,1,8,0
1356,B,22,1,1,18,0
3548,B,22,1,1,13,1
1377,B,22,1,0,2,0
4151,A,44,1,1,9,0
2007,B,11,0,0,9,0
821,A,44,1,1,0,1
2601,B,77,0,0,0,1
379,A,44,1,1,0,1
27,B,22,1,1,18,0
232,B,22,1,1,17,0
454,B,22,1,0,8,0
267,B,22,1,1,8,0
127,B,22,1,1,2,0
3380,B,88,0,0,9,0
2287,A,44,1,1,1,0
1893,B,22,1,0,1,1
4454,B,77,0,0,9,0
488,B,77,1,0,0,1
4804,B,88,0,0,9,0
3004,B,33,1,0,0,1
3902,B,33,1,1,0,1
1383,B,33,1,0,0,1
5930,B,77,0,0,9,0
850,B,22,1,0,6,0
3247,B,77,0,1,9,0
3150,A,44,1,1,0,1
4074,A,44,1,1,16,0
1398,B,33,1,0,0,1
101,B,22,1,1,7,0
2213,A,44,1,1,5,1
4836,B,88,0,0,9,0
3760,B,11,0,1,9,0
2510,B,77,0,1,9,0
806,B,22,0,1,9,0
3891,B,33,1,1,17,0
1986,B,22,1,0,0,1
2762,B,22,1,0,2,1
4832,B,88,0,0,9,0
1113,B,77,1,1,3,1
456,B,77,0,0,0,1
1258,B,22,1,0,0,1
90,B,11,0,0,0,1
1116,B,77,1,0,0,1
1278,B,22,1,1,5,1
2384,B,22,0,0,9,0
605,B,22,1,0,0,1
783,B,22,0,0,9,0
3952,A,44,1,1,0,1
390,A,44,1,1,2,1
2120,B,33,1,0,0,1
2993,B,33,1,1,0,1
748,B,22,1,1,5,0
1630,A,44,1,1,0,1
5434,A,44,1,1,16,0
3093,B,22,1,1,18,0
192,B,33,0,0,0,1
3077,B,22,1,0,9,0
942,A,44,1,1,10,1
5236,B,33,0,1,9,0
1664,B,22,1,1,5,0
1266,B,22,0,1,9,0
3333,B,77,1,0,0,1
922,B,22,1,1,15,0
3973,A,44,1,1,0,1
3558,B,88,1,0,9,0
4495,B,77,1,1,27,0
708,B,22,1,0,5,0
5026,B,11,1,0,8,0
3094,B,22,1,1,8,0
1270,B,22,0,0,0,1
444,B,77,1,0,0,1
699,B,33,1,0,0,1
133,B,11,1,1,6,1
1229,B,22,1,2,8,1
1150,B,22,1,1,31,0
2958,B,33,1,1,0,1
1879,B,22,1,0,0,1
1244,B,22,1,1,29,0
1616,A,44,1,0,1,1
2516,B,77,1,0,4,0
1272,B,22,0,0,0,1
1620,A,44,1,1,0,1
371,B,22,1,1,9,0
879,B,22,1,1,18,0
4201,A,44,1,1,25,0
3314,B,77,1,1,0,1
141,B,22,1,1,27,0
3662,B,22,1,0,1,1
5316,A,44,1,1,1,0
4531,B,77,0,0,9,0
3478,B,22,1,1,12,1
592,B,22,1,1,5,0
3127,B,22,1,1,15,0
3391,B,88,0,0,9,0
4584,B,77,0,0,9,0
1352,B,22,0,1,9,0
4064,A,44,1,1,24,0
3308,B,77,1,1,30,0
3897,B,33,1,1,16,0
5332,A,44,1,1,24,0
3977,B,33,1,1,9,0
2133,B,33,1,1,22,0
4299,B,22,1,1,9,0
3109,B,22,1,1,30,0
309,A,44,1,1,24,1
426,B,77,1,0,0,1
3065,A,44,1,1,9,1
171,B,11,0,1,7,1
2494,B,77,1,1,2,1
1877,B,22,1,0,22,0
3389,B,88,0,0,9,0
2480,B,22,1,1,22,0
2917,B,33,1,0,0,1
5708,B,22,1,1,9,0
2592,B,77,1,0,0,1
3112,B,22,0,0,9,0
4737,B,88,0,1,9,0
3087,B,22,1,0,11,0
2192,B,33,1,1,2,1
584,B,22,1,0,9,0
4084,A,44,1,1,9,0
388,B,22,1,1,15,0
777,B,33,1,0,0,1
3937,B,33,1,1,22,0
4820,B,88,0,0,9,0
2100,B,33,1,1,0,1
4058,A,44,1,1,24,0
1789,B,77,0,0,1,1
5338,A,44,1,1,1,0
2310,A,44,1,1,0,1
3418,B,77,1,0,0,1
1256,B,22,1,1,9,0
3628,B,22,0,0,4,1
2913,B,33,1,1,18,0
2074,B,22,1,0,1,1
1081,B,77,0,1,1,1
501,B,99,0,1,0,1
365,A,44,1,1,0,1
3636,B,11,1,1,20,0
5275,B,33,0,1,9,0
2834,B,33,1,1,6,0
3577,B,22,1,0,0,1
271,B,22,0,0,9,0
5011,B,11,0,1,9,0
2433,B,22,1,1,3,0
1608,A,44,1,1,10,1
5491,A,44,1,1,16,0
4194,A,44,1,1,25,0
3299,B,77,0,0,9,0
2347,A,44,1,1,0,1
1865,B,22,1,1,9,0
637,B,11,1,1,1,1
1107,B,22,1,1,4,0
1632,B,22,1,1,9,0
986,B,22,1,1,22,0
5062,B,11,0,0,9,0
5507,A,44,1,1,16,0
1474,A,44,1,1,12,1
4565,B,77,0,0,9,0
2726,B,22,1,0,0,1
4856,B,88,0,0,9,0
3919,B,33,1,1,5,0
2519,B,77,1,0,10,0
2659,B,22,1,0,0,1
1013,B,22,1,1,15,0
1327,B,22,1,0,0,1
5741,B,77,1,1,31,0
895,A,44,1,1,16,1
2793,B,22,1,0,0,1
1581,A,44,1,1,8,1
1140,B,22,1,1,9,0
2479,B,77,1,0,0,1
57,B,22,1,1,18,0
687,B,11,0,0,0,1
2389,B,22,1,1,4,0
983,B,22,1,1,22,0
640,B,11,1,0,0,1
252,B,33,0,1,3,1
3308,B,77,1,1,12,1
1186,B,22,1,1,9,0
860,A,44,1,1,0,1
2057,B,22,1,0,0,1
1467,A,44,1,1,0,1
4002,B,33,1,1,10,0
2164,B,33,1,1,0,1
5493,A,44,1,1,9,0
979,A,44,1,1,0,1
3683,B,22,1,0,0,1
1287,B,22,1,0,13,0
2585,B,77,1,1,16,1
3736,B,33,1,0,1,1
2864,B,33,1,1,7,1
4304,B,22,0,1,9,0
899,A,44,1,1,9,1
5072,B,11,1,0,8,0
443,B,22,1,0,22,0
3790,B,33,1,1,22,0
2685,B,22,1,0,0,1
3476,B,88,0,1,9,0
3275,B,77,1,0,18,0
1281,B,22,1,0,0,1
621,B,0,1,0,1,1
2777,B,22,1,0,0,1
1786,B,77,0,0,1,1
865,A,44,1,1,0,1
585,B,22,1,0,1,1
1935,B,99,0,0,9,0
1591,A,44,1,1,0,1
1055,B,22,1,1,22,0
3788,B,33,1,1,0,1
3287,B,77,1,0,0,1
68,B,22,1,0,12,0
5722,B,22,1,0,8,0
3944,A,44,1,1,5,1
521,B,22,1,0,1,1
1434,B,22,1,1,21,0
3664,B,22,0,1,2,1
3915,B,33,1,1,10,0
2771,B,22,1,0,0,1
4572,B,77,0,0,9,0
1450,B,22,1,1,19,0
1183,B,77,0,1,0,1
1406,B,33,1,1,0,1
5009,B,11,1,1,4,0
2175,B,33,0,1,9,0
2614,B,88,0,0,9,0
3599,B,11,0,1,9,0
2565,B,77,1,1,7,1
2004,B,22,1,0,0,1
2033,B,22,1,0,0,1
2239,A,44,1,1,16,0
3264,B,77,0,0,9,0
3820,B,33,1,1,5,0
1959,B,99,0,0,9,0
4937,B,11,0,0,9,0
2406,B,77,0,0,0,1
4587,B,77,0,0,9,0
3924,B,33,1,1,2,0
3778,B,33,1,0,0,1
4439,B,77,0,0,9,0
3873,B,33,1,1,0,1
3672,B,22,1,0,2,1
4900,B,11,1,0,25,0
2412,B,22,0,0,9,0
935,B,22,1,0,22,0
5650,B,22,1,1,22,0
4402,B,22,1,0,8,0
4635,B,77,0,0,9,0
1492,A,44,1,1,0,1
2791,B,22,1,0,0,1
370,A,44,1,1,0,1
2309,A,44,1,1,10,1
3458,B,88,0,0,9,0
3797,B,33,0,1,9,0
794,B,22,1,1,22,0
5061,B,11,0,1,9,0
1263,B,22,1,0,0,1
460,B,22,0,0,9,0
3965,A,44,1,1,0,1
583,B,22,1,0,0,1
251,B,33,1,0,0,1
2986,A,44,1,1,1,0
2819,B,33,1,1,12,0
1874,B,22,1,0,15,0
332,A,44,1,1,0,1
1678,B,22,1,1,31,0
1543,A,44,1,1,17,1
1439,B,22,1,1,29,0
1780,B,77,1,0,0,1
801,A,44,1,1,0,1
2477,B,22,1,0,10,0
1253,B,22,1,0,23,0
110,B,11,0,1,2,1
4515,B,77,0,0,9,0
1516,B,22,1,0,5,0
4219,B,22,1,1,8,0
2757,B,11,1,1,17,0
807,A,44,1,1,0,1
1336,B,33,1,1,0,1
2551,B,77,1,0,12,0
3830,B,33,1,1,0,1
1548,B,22,0,0,9,0
2141,B,33,1,1,0,1
1374,B,22,0,1,9,0
1510,B,22,1,1,5,0
5202,B,33,1,1,9,0
2617,B,22,1,0,0,1
5215,B,33,0,1,9,0
2149,B,33,1,0,1,0
3882,B,33,1,0,0,1
3015,B,33,1,0,0,1
3649,B,22,1,1,3,1
2716,B,22,1,0,1,1
1807,B,77,1,0,0,1
1735,B,77,1,0,0,1
3433,B,88,0,0,9,0
1842,B,22,1,1,4,0
558,B,22,1,0,0,1
3388,B,77,0,0,0,1
1996,A,0,1,0,30,0
4291,B,22,0,0,9,0
3619,B,22,1,0,0,1
1260,B,22,1,0,0,1
37,B,88,0,1,0,1
5056,B,11,0,0,9,0
2698,B,88,0,0,9,0
228,B,33,1,1,0,1
5092,B,33,1,1,13,0
2773,B,22,1,0,1,1
2700,B,22,1,1,7,1
2770,B,11,1,0,15,0
1354,B,33,1,1,0,1
996,A,44,1,1,0,1
4670,B,88,0,0,9,0
564,B,22,1,1,15,0
1026,B,22,0,0,9,0
4524,B,77,1,1,5,0
2337,A,44,1,1,0,1
2016,B,22,1,0,2,1
2907,B,33,1,0,1,1
4343,B,22,1,1,5,0
1739,B,77,0,0,2,1
5752,B,77,0,0,9,0
1559,B,22,1,0,8,0
3950,B,33,1,1,17,0
4254,B,22,1,1,9,0
3200,A,44,1,1,0,1
1,B,88,0,1,0,1
2893,B,33,1,1,6,1
3787,B,33,1,1,0,1
4231,B,22,1,0,5,0
2579,B,77,0,1,3,1
435,B,22,1,1,23,0
163,B,11,1,0,0,1
622,B,0,1,1,1,1
416,B,22,1,1,9,0
3770,B,11,0,0,9,0
590,B,22,1,0,0,1
1624,A,44,1,1,0,1
3136,B,22,1,1,5,0
1779,B,77,0,0,2,1
1374,B,33,1,1,0,1
1467,B,22,0,1,9,0
3367,B,77,1,0,0,1
1293,B,22,1,1,21,0
4307,B,22,0,0,9,0
5353,A,44,1,1,31,0
1187,B,77,0,1,6,1
2862,B,33,1,1,17,0
1117,B,22,1,1,27,0
5446,A,44,1,1,27,0
1839,B,22,1,1,18,0
2387,A,44,1,1,17,1
1553,A,44,1,0,7,1
398,B,77,1,0,1,1
2760,B,11,0,0,9,0
2164,B,33,1,1,22,0
4852,B,88,0,0,9,0
643,B,11,1,0,0,1
3265,B,77,0,0,9,0
3110,A,44,1,1,0,1
2965,A,44,1,1,16,0
1068,B,22,1,1,8,0
561,B,22,1,1,8,0
3303,B,77,1,1,14,1
4521,B,77,0,0,9,0
5433,A,44,1,1,16,0
4561,B,77,1,1,3,0
4933,B,11,0,0,9,0
1279,B,22,1,0,0,1
4128,A,44,1,1,22,0
1515,A,44,1,1,0,1
560,B,22,1,0,9,0
2123,B,33,1,0,0,1
311,A,44,1,1,8,1
825,B,22,1,1,19,0
2886,B,33,1,0,4,0
5476,A,44,1,1,16,0
1648,A,44,1,1,28,1
1956,B,22,1,0,2,1
4167,A,44,1,1,25,0
3162,B,77,1,1,25,0
1479,A,44,1,1,8,1
43,A,66,1,1,18,1
3772,B,11,0,1,9,0
511,B,22,1,1,5,0
761,B,33,1,1,0,1
4082,A,44,1,1,24,0
3306,B,77,1,0,26,0
2548,B,77,0,1,9,0
3976,B,33,1,1,10,0
4171,A,44,1,1,16,0
478,B,77,1,0,0,1
944,A,44,1,1,17,1
487,B,22,1,1,22,0
3119,B,22,0,0,9,0
1514,B,22,1,0,4,0
3240,A,44,1,1,0,1
2627,B,22,0,1,4,1
538,B,22,1,0,0,1
2836,B,33,1,1,0,1
2766,B,22,1,0,0,1
4722,B,88,0,0,9,0
520,B,22,1,1,1,1
2817,B,33,1,1,13,0
214,B,22,1,1,5,0
459,B,77,0,0,0,1
2445,B,77,1,0,0,1
397,B,22,1,1,18,0
2644,B,22,1,0,1,1
3929,B,33,1,1,10,0
1014,B,22,1,0,8,0
2528,B,77,1,1,27,0
4864,B,88,0,0,9,0
3231,B,77,0,1,9,0
1954,B,99,0,0,9,0
2442,B,77,0,1,1,1
3587,B,11,0,1,9,0
2802,B,11,0,0,9,0
2563,B,77,1,0,5,1
299,B,22,1,1,30,0
2226,A,44,1,1,0,1
3,B,22,1,1,20,0
3887,B,33,1,1,18,0
4817,B,88,0,0,9,0
2903,B,33,1,0,0,1
603,B,22,1,1,22,0
3826,B,33,1,1,22,0
4827,B,88,0,0,9,0
3370,B,77,1,0,1,1
3016,A,44,1,1,24,0
4549,B,77,0,1,9,0
5746,B,77,0,0,9,0
2118,B,33,1,1,25,0
4673,B,88,0,1,9,0
2614,B,22,1,0,0,1
616,B,22,1,0,0,1
3486,B,88,0,0,9,0
4591,B,77,0,1,28,0
4892,B,11,0,0,9,0
4969,B,11,1,1,22,0
5022,B,11,1,0,6,0
1343,B,33,1,1,0,1
788,B,22,1,1,2,0
5577,B,22,1,1,5,0
2015,B,22,1,0,2,1
2806,B,22,1,0,0,1
1741,B,22,1,1,28,0
1018,B,22,0,1,9,0
658,B,22,1,1,5,0
353,A,44,1,1,7,1
5529,B,22,1,0,5,0
2480,B,77,1,1,11,1
1016,B,77,1,0,0,1
3982,A,44,1,1,12,1
3983,B,33,1,1,10,0
3128,B,22,0,0,9,0
3193,A,44,1,1,0,1
2029,B,11,0,0,9,0
3878,B,33,0,1,9,0
3572,B,22,1,0,0,1
1982,A,0,1,1,31,0
1866,B,22,1,1,5,0
766,A,33,1,1,0,1
2294,A,44,1,1,25,0
3896,B,33,0,1,9,0
1952,B,99,0,0,9,0
3598,B,22,1,0,0,1
3235,A,44,1,1,19,1
1114,B,22,1,1,5,0
302,B,22,1,1,23,0
3754,B,33,1,1,0,1
5566,B,22,1,0,11,0
415,B,22,0,0,9,0
578,B,22,0,1,9,0
3991,A,44,1,1,0,1
839,A,44,1,1,3,1
2521,B,77,0,0,9,0
132,B,22,1,1,8,0
327,B,22,0,1,9,0
4759,B,88,0,0,9,0
1781,B,77,1,0,0,1
5709,B,22,1,1,5,0
3921,B,33,1,1,0,1
1649,A,44,1,1,1,1
1860,B,77,0,0,0,1
3027,B,33,1,0,1,1
1657,B,77,0,0,0,1
398,B,22,1,1,8,0
5745,B,77,0,0,9,0
3939,A,44,1,1,10,1
1106,B,77,1,0,0,1
5829,B,77,1,0,2,0
2025,B,22,1,0,0,1
3242,B,77,0,0,9,0
3470,B,88,0,1,9,0
5459,A,44,1,1,9,0
841,B,22,1,0,9,0
186,B,33,1,0,0,1
167,B,11,1,0,10,1
2895,B,33,1,1,0,1
3562,B,88,0,0,9,0
1130,B,22,1,1,8,0
17,B,22,1,1,9,0
3535,B,88,0,0,9,0
2915,B,33,1,0,1,1
111,B,11,1,0,0,1
2739,B,11,1,0,31,0
3674,B,22,1,1,14,1
702,B,33,1,0,0,1
3071,B,22,1,1,15,0
4880,B,11,0,1,9,0
2676,B,22,1,0,0,1
5953,B,88,0,1,9,0
3680,B,11,0,0,9,0
4266,B,22,1,1,23,0
902,A,44,1,1,0,1
1174,B,77,1,0,0,1
949,B,22,1,1,27,0
2197,B,33,1,0,10,0
1277,B,22,1,1,8,1
1644,A,44,1,1,15,1
2750,B,11,1,1,12,0
1163,B,77,0,1,1,1
4738,B,88,0,0,9,0
4012,A,44,1,1,31,0
1146,B,22,1,1,9,0
3801,B,33,1,1,23,0
1152,B,77,1,0,0,1
4020,A,44,1,1,16,0
1652,B,22,1,1,22,0
2523,B,77,1,0,0,1
1039,B,22,1,1,15,0
5017,B,11,0,1,9,0
462,B,77,0,0,0,1
407,B,77,1,1,15,1
3168,B,77,1,1,12,0
107,B,11,1,0,0,1
2315,A,44,1,1,9,0
2969,A,44,1,1,31,0
1788,B,77,0,0,1,1
2261,A,44,1,1,10,1
1090,B,77,0,0,0,1
1210,B,77,1,1,6,1
4336,B,22,0,0,9,0
3169,B,77,1,0,22,0
5681,B,22,1,1,9,0
823,B,22,1,0,9,0
851,A,44,1,1,7,1
654,B,22,1,1,22,0
2716,B,11,0,0,9,0
3730,B,33,1,0,0,1
2602,B,88,0,1,9,0
5662,B,22,1,1,15,0
2118,B,33,1,1,0,1
2655,B,22,1,0,2,1
2840,B,33,1,1,0,1
2610,B,88,0,0,9,0
5697,B,22,0,0,9,0
2300,A,44,1,1,0,1
368,A,44,1,1,8,1
3061,A,44,1,1,7,1
2236,A,44,1,1,25,1
5105,B,33,1,1,29,0
5421,A,44,1,1,16,0
4251,B,22,1,1,5,0
498,B,99,0,0,0,1
2274,A,44,1,0,7,1
3020,B,33,1,1,0,1
491,B,77,1,0,4,1
532,B,22,1,0,1,1
2838,B,33,0,1,1,1
2361,A,66,1,1,5,0
5670,B,22,1,1,9,0
1037,B,22,1,0,17,0
1912,B,99,0,0,9,0
172,B,22,1,1,22,0
2269,A,44,1,1,16,0
531,B,22,1,0,1,1
2088,B,11,1,1,7,0
3344,B,77,1,0,0,1
4197,A,44,1,1,25,0
819,A,44,1,1,0,1
684,B,22,1,1,11,0
3438,B,88,0,0,9,0
2431,B,77,1,0,0,1
686,B,22,1,1,15,0
19,B,88,0,0,0,1
5571,B,22,1,1,9,0
935,A,44,1,1,2,1
18,B,88,0,0,0,1
1485,A,44,1,1,0,1
2330,A,44,1,1,10,1
1159,B,22,1,1,27,0
87,B,11,1,0,0,1
5579,B,22,0,1,9,0
5776,B,77,0,0,9,0
1847,B,77,1,0,0,1
404,B,77,1,0,0,1
10,B,88,0,1,4,1
1453,A,44,1,1,10,1
3301,B,77,0,0,9,0
303,B,22,1,0,14,0
3163,A,44,1,1,0,1
82,B,22,1,1,5,0
3853,B,33,1,1,0,1
1430,B,22,1,1,10,0
240,B,33,1,1,13,1
2662,B,22,1,0,1,1
346,B,22,1,1,5,0
3230,B,77,1,1,13,0
5280,B,33,1,1,16,0
967,B,22,1,1,5,0
2109,B,33,1,1,1,0
4405,B,22,0,0,9,0
3739,B,33,1,0,0,1
2702,B,22,1,1,20,1
2721,B,22,1,0,0,1
3067,A,44,1,1,0,1
1819,B,22,1,1,9,0
728,B,33,1,1,1,1
2020,B,22,1,0,2,1
1481,A,44,1,1,23,1
2217,B,0,0,1,9,0
2027,B,22,1,0,0,1
1854,B,22,1,1,5,0
641,B,11,1,1,5,1
3570,B,22,1,0,0,1
2974,B,33,1,1,0,1
2928,B,33,1,1,0,1
4283,B,22,0,1,9,0
1895,B,99,0,0,9,0
1293,B,22,1,0,0,1
507,B,99,0,0,1,1
3459,B,77,1,0,0,1
2764,B,22,1,0,2,1
1284,B,22,1,1,22,0
1593,B,22,0,1,9,0
4767,B,88,0,0,9,0
2987,B,33,1,0,0,1
6000,B,88,0,1,9,0
64,A,66,1,1,0,1
5550,B,22,1,0,12,0
2856,B,33,1,0,0,1
1007,A,44,1,1,0,1
2964,B,33,1,0,0,1
3999,A,44,1,1,10,1
1237,B,22,0,1,9,0
3187,B,77,1,1,25,0
512,B,22,1,0,8,0
2719,B,22,1,0,0,1
927,B,22,1,1,22,0
3819,B,33,1,1,4,1
3383,B,88,0,1,9,0
1537,A,44,1,1,23,1
4693,B,88,0,1,9,0
3055,B,33,1,1,3,1
4122,A,44,1,1,31,0
2923,B,33,1,1,28,0
3313,B,77,1,1,1,1
3319,B,77,0,0,9,0
4605,B,77,1,0,29,0
991,B,22,0,0,9,0
4104,A,44,1,1,9,0
701,B,22,1,1,9,0
4389,B,22,0,0,9,0
5933,B,77,0,0,9,0
2925,B,33,0,0,0,1
4579,B,77,0,0,9,0
2468,B,77,1,0,0,1
3305,B,77,1,0,0,1
1242,B,22,1,0,0,1
5143,B,33,1,1,9,0
3054,B,22,1,0,12,0
2176,B,33,1,1,6,0
3773,B,33,0,1,0,1
54,B,22,1,1,9,0
1335,B,22,1,0,8,0
2575,B,77,1,1,29,0
1405,B,22,1,1,22,0
5296,B,33,0,1,9,0
1843,B,22,1,1,9,0
4280,B,22,0,0,9,0
3963,B,33,1,1,17,0
1572,B,22,1,1,15,0
1523,B,22,1,0,22,0
2959,A,44,1,1,9,0
855,A,44,1,1,21,1
1087,B,22,0,1,9,0
5861,B,77,0,1,9,0
2392,B,22,1,0,8,0
639,B,11,1,0,0,1
1056,B,77,1,0,0,1
1287,B,22,1,1,9,1
4169,A,44,1,1,9,0
2351,A,44,1,1,0,1
3076,A,44,1,1,0,1
1725,B,22,1,1,12,0
5802,B,77,0,0,9,0
2529,B,77,0,1,9,0
639,B,22,1,1,8,0
27,B,88,0,0,0,1
3389,B,77,0,0,0,1
3152,B,77,1,0,2,0
671,B,11,1,0,1,1
2824,B,33,1,1,13,0
1978,A,0,1,1,30,0
2339,A,66,1,1,6,0
2740,B,22,1,1,4,1
5589,B,22,1,0,8,0
2879,B,33,1,1,2,0
5351,A,44,1,1,4,0
92,B,11,0,0,0,1
1727,B,77,1,1,1,1
2611,B,77,0,0,0,1
450,B,22,1,0,9,0
3663,B,11,0,0,9,0
2232,A,44,1,1,24,0
955,B,22,1,1,7,0
2866,B,33,1,1,17,0
5331,A,44,1,1,16,0
244,B,22,1,1,5,0
5195,B,33,1,1,3,0
384,A,44,1,1,10,1
3666,B,22,1,0,2,1
2955,B,33,1,0,0,1
2813,B,22,1,1,1,1
3599,B,22,1,1,16,1
2724,B,22,1,0,0,1
1870,B,22,1,0,0,1
4868,B,88,0,0,9,0
1556,A,44,1,1,10,1
5158,B,33,1,1,6,0
11,B,22,0,0,9,0
5500,A,44,1,1,9,0
3406,B,77,0,0,0,1
3102,A,44,1,1,0,1
4449,B,77,0,0,9,0
3534,B,88,0,0,9,0
5206,B,33,1,1,6,0
5938,B,77,0,0,9,0
3277,B,77,1,1,6,0
5844,B,77,0,0,9,0
3186,B,77,1,1,31,0
5261,B,33,1,1,22,0
556,B,22,1,1,1,1
4784,B,88,0,0,9,0
1763,B,22,1,1,12,0
1928,B,99,0,0,9,0
5758,B,77,0,0,9,0
3103,A,44,1,1,0,1
5013,B,11,0,1,9,0
1181,B,77,0,1,0,1
4828,B,88,0,0,9,0
2934,B,33,1,1,0,1
3126,B,22,1,1,9,0
1528,A,44,1,1,11,1
3645,B,11,0,0,9,0
579,B,22,1,1,22,0
3995,B,33,1,1,2,0
5439,A,44,1,1,24,0
5886,B,77,0,0,9,0
2949,B,33,1,1,0,1
211,B,22,0,1,9,0
3430,B,88,0,0,9,0
4234,B,22,1,1,3,0
5165,B,33,1,1,17,0
3010,A,44,1,1,26,0
32,B,22,1,1,22,0
4672,B,88,0,0,9,0
2790,B,22,1,0,0,1
1025,B,77,1,1,1,1
3831,B,33,1,1,7,0
1127,B,22,1,1,5,0
3734,B,33,1,0,3,1
2387,B,22,0,1,9,0
2396,B,22,1,1,28,0
60,A,66,1,2,1,1
3106,A,44,1,1,0,1
5171,B,33,1,1,17,0
5320,A,44,1,1,24,0
1144,B,77,1,0,0,1
2791,B,11,0,0,9,0
3255,B,77,0,0,9,0
609,B,22,1,0,0,1
3185,B,77,1,1,27,0
3622,B,22,1,1,18,1
4791,B,88,0,0,9,0
3655,B,22,1,0,1,1
5329,A,44,1,1,1,0
373,B,22,1,1,7,0
3536,B,22,1,0,0,1
3011,B,33,0,0,0,1
3248,B,77,0,1,9,0
2239,A,44,1,1,0,1
1818,B,77,1,0,0,1
4986,B,11,1,0,19,0
4617,B,77,0,0,9,0
994,B,22,1,1,4,0
2778,B,22,1,0,0,1
5970,B,88,0,1,9,0
5468,A,44,1,1,9,0
2669,B,88,0,0,9,0
934,A,44,1,1,0,1
367,B,22,1,1,26,0
1044,B,22,0,1,9,0
4150,A,44,1,1,31,0
2371,A,44,1,1,0,1
3307,B,77,1,0,0,1
1243,B,22,1,1,9,0
1275,B,22,1,0,0,1
3343,B,77,1,1,29,0
903,B,22,1,0,10,0
2575,B,77,1,0,0,1
436,B,77,1,0,0,1
1147,B,22,1,1,8,0
1499,A,44,1,1,10,1
3857,B,33,1,1,12,0
3890,B,33,1,1,0,1
3431,B,77,1,0,0,1
3671,B,11,1,0,13,0
4975,B,11,1,1,22,0
3302,B,77,1,1,3,1
3554,B,88,1,0,9,0
4556,B,77,1,0,16,0
3250,B,77,1,1,7,0
1139,B,22,1,1,9,0
907,A,44,1,1,20,1
2752,B,22,1,0,1,1
275,B,22,1,1,22,0
5603,B,22,1,1,4,0
5652,B,22,0,0,9,0
793,B,33,1,1,0,1
2226,B,0,0,1,9,0
5204,B,33,1,1,16,0
2362,A,66,1,2,26,0
2204,B,33,0,1,9,0
2734,B,22,1,0,0,1
5866,B,77,0,0,9,0
4484,B,77,0,1,9,0
4598,B,77,1,0,29,0
2735,B,22,1,0,0,1
3827,B,33,1,1,12,0
4115,A,44,1,1,30,0
2602,B,77,0,0,0,1
4416,B,22,0,0,9,0
1723,B,22,1,1,22,0
2871,B,33,1,0,0,1
2281,A,44,1,1,3,1
813,B,22,1,1,22,0
3713,B,33,1,0,0,1
1344,B,22,1,0,19,0
1232,B,22,1,0,8,0
3202,A,44,1,1,10,1
2279,A,44,1,1,28,1
2240,A,44,1,1,0,1
3365,B,77,1,1,18,1
5290,B,33,1,1,17,0
1295,B,22,0,1,9,0
3954,A,44,1,1,0,1
464,B,22,1,1,22,0
5083,B,33,1,0,4,0
4382,B,22,1,1,21,0
1772,B,77,1,0,0,1
843,A,44,1,1,10,1
1800,B,77,1,1,0,1
2303,A,44,1,1,24,0
5552,B,22,1,1,31,0
3334,B,77,0,0,9,0
3527,B,22,1,0,1,1
5585,B,22,0,0,9,0
1424,B,22,1,0,15,0
154,B,11,1,0,1,1
5744,B,77,0,0,9,0
1834,B,77,1,0,0,1
3677,B,22,1,0,0,1
2705,B,88,0,0,9,0
1901,B,99,0,0,9,0
4621,B,77,0,0,9,0
182,B,22,1,1,8,0
3039,B,33,1,1,1,1
5153,B,33,1,0,16,0
2891,B,33,1,1,22,0
3457,B,88,0,0,9,0
1134,B,22,1,1,5,0
2990,B,33,1,1,6,1
5256,B,33,0,1,9,0
3296,B,77,1,1,22,0
4703,B,88,0,0,9,0
4305,B,22,1,1,5,0
1407,B,22,1,0,9,0
5651,B,22,1,1,22,0
3743,B,11,0,0,9,0
2157,B,33,1,0,1,0
4715,B,88,0,0,9,0
4407,B,22,1,0,4,0
624,B,22,1,1,15,0
3912,B,33,1,1,6,0
5336,A,44,1,1,16,0
2560,B,77,1,1,5,1
3499,B,88,0,0,9,0
1408,B,22,0,1,9,0
1261,B,22,1,0,0,1
3573,B,22,0,1,2,1
2707,B,88,0,1,9,0
4176,A,44,1,1,16,0
1435,B,22,1,1,4,0
303,A,44,1,1,0,1
1827,B,77,1,1,11,1
1429,B,22,1,0,9,0
396,B,22,0,1,9,0
3538,B,22,1,0,0,1
5282,B,33,1,1,6,0
5173,B,33,0,1,9,0
5526,B,22,1,1,22,0
800,A,44,1,1,5,1
4040,A,44,1,1,16,0
2120,B,33,1,1,17,0
3258,A,44,1,1,0,1
3455,B,77,1,0,0,1
2073,B,11,1,1,8,0
2032,B,22,1,0,0,1
1750,B,22,1,1,5,0
154,B,22,1,1,17,0
2069,B,22,1,0,2,1
827,B,22,1,0,5,0
3228,B,77,0,1,9,0
1953,B,99,0,0,9,0
563,B,22,1,0,22,0
1896,B,22,1,0,0,1
2810,B,11,0,0,9,0
